Propinsi,Dati_II,Tahun,Bulan,Tipe,Nominal,Jumlah
SUMATERA SELATAN,Kab. Lahat,2023,Oct,Giro,1217312.961312,2461
SUMATERA SELATAN,Kab. Lahat,2023,Oct,Simpanan Berjangka,793176.485266,2748
SUMATERA SELATAN,Kab. Lahat,2023,Oct,Tabungan,2623887.464821,681285
SUMATERA SELATAN,Kab. Lahat,2023,Nov,Giro,1009568.793145,2485
SUMATERA SELATAN,Kab. Lahat,2023,Nov,Simpanan Berjangka,801570.751019,2761
SUMATERA SELATAN,Kab. Lahat,2023,Nov,Tabungan,2669794.679974,682707
SUMATERA SELATAN,Kab. Lahat,2023,Dec,Giro,574028.195896,2495
SUMATERA SELATAN,Kab. Lahat,2023,Dec,Simpanan Berjangka,826095.360613,2811
SUMATERA SELATAN,Kab. Lahat,2023,Dec,Tabungan,2816630.228372,691544
SUMATERA SELATAN,Kab. Lahat,2024,Jan,Giro,723335.466709,2802
SUMATERA SELATAN,Kab. Lahat,2024,Jan,Simpanan Berjangka,817515.99658,2763
SUMATERA SELATAN,Kab. Lahat,2024,Jan,Tabungan,2671120.028358,704418
SUMATERA SELATAN,Kab. Lahat,2024,Feb,Giro,769812.276194,2772
SUMATERA SELATAN,Kab. Lahat,2024,Feb,Simpanan Berjangka,805000.293641,2743
SUMATERA SELATAN,Kab. Lahat,2024,Feb,Tabungan,2601762.740293,697661
SUMATERA SELATAN,Kab. Lahat,2024,Mar,Giro,778797.81272,2436
SUMATERA SELATAN,Kab. Lahat,2024,Mar,Simpanan Berjangka,814966.891927,2758
SUMATERA SELATAN,Kab. Lahat,2024,Mar,Tabungan,2612034.350712,702183
SUMATERA SELATAN,Kab. Musi Rawas,2019,,Giro,318512.350111,2280
SUMATERA SELATAN,Kab. Musi Rawas,2019,,Simpanan Berjangka,196189.883219,897
SUMATERA SELATAN,Kab. Musi Rawas,2019,,Tabungan,631313.112401,252231
SUMATERA SELATAN,Kab. Musi Rawas,2020,,Giro,202841.195441,2667
SUMATERA SELATAN,Kab. Musi Rawas,2020,,Simpanan Berjangka,202111.570387,1012
SUMATERA SELATAN,Kab. Musi Rawas,2020,,Tabungan,741759.233357,318245
SUMATERA SELATAN,Kab. Musi Rawas,2021,,Giro,347884.629125,2662
SUMATERA SELATAN,Kab. Musi Rawas,2021,,Simpanan Berjangka,173187.081302,1005
SUMATERA SELATAN,Kab. Musi Rawas,2021,,Tabungan,823599.120601,349579
SUMATERA SELATAN,Kab. Musi Rawas,2022,,Giro,327980.269699,1436
SUMATERA SELATAN,Kab. Musi Rawas,2022,,Simpanan Berjangka,184505.05786,838
SUMATERA SELATAN,Kab. Musi Rawas,2022,,Tabungan,968627.666327,325448
SUMATERA SELATAN,Kab. Musi Rawas,2023,,Giro,180180.886859,1572
SUMATERA SELATAN,Kab. Musi Rawas,2023,,Simpanan Berjangka,189837.235553,863
SUMATERA SELATAN,Kab. Musi Rawas,2023,,Tabungan,1192584.978874,430622
SUMATERA SELATAN,Kab. Musi Rawas,2023,Mar,Giro,439544.148915,2035
SUMATERA SELATAN,Kab. Musi Rawas,2023,Mar,Simpanan Berjangka,289196.038473,838
SUMATERA SELATAN,Kab. Musi Rawas,2023,Mar,Tabungan,988219.478276,375797
SUMATERA SELATAN,Kab. Musi Rawas,2023,Apr,Giro,508855.375357,2044
SUMATERA SELATAN,Kab. Musi Rawas,2023,Apr,Simpanan Berjangka,216978.743618,812
SUMATERA SELATAN,Kab. Musi Rawas,2023,Apr,Tabungan,1031961.359207,384970
SUMATERA SELATAN,Kab. Musi Rawas,2023,May,Giro,469554.081377,2928
SUMATERA SELATAN,Kab. Musi Rawas,2023,May,Simpanan Berjangka,272811.922517,835
SUMATERA SELATAN,Kab. Musi Rawas,2023,May,Tabungan,1011743.92851,386192
SUMATERA SELATAN,Kab. Musi Rawas,2023,Jun,Giro,329953.171012,1580
SUMATERA SELATAN,Kab. Musi Rawas,2023,Jun,Simpanan Berjangka,283448.556138,861
SUMATERA SELATAN,Kab. Musi Rawas,2023,Jun,Tabungan,1038057.106236,392873
SUMATERA SELATAN,Kab. Musi Rawas,2023,Jul,Giro,425231.855892,2045
SUMATERA SELATAN,Kab. Musi Rawas,2023,Jul,Simpanan Berjangka,288838.962109,873
SUMATERA SELATAN,Kab. Musi Rawas,2023,Jul,Tabungan,1057306.918593,397415
SUMATERA SELATAN,Kab. Musi Rawas,2023,Aug,Giro,421844.133669,2082
SUMATERA SELATAN,Kab. Musi Rawas,2023,Aug,Simpanan Berjangka,286299.347337,862
SUMATERA SELATAN,Kab. Musi Rawas,2023,Aug,Tabungan,1035722.583692,401099
SUMATERA SELATAN,Kab. Musi Rawas,2023,Sep,Giro,436829.12773,2052
SUMATERA SELATAN,Kab. Musi Rawas,2023,Sep,Simpanan Berjangka,281031.839753,848
SUMATERA SELATAN,Kab. Musi Rawas,2023,Sep,Tabungan,1047087.432264,404687
SUMATERA SELATAN,Kab. Musi Rawas,2023,Oct,Giro,640459.592265,2017
SUMATERA SELATAN,Kab. Musi Rawas,2023,Oct,Simpanan Berjangka,286639.942531,849
SUMATERA SELATAN,Kab. Musi Rawas,2023,Oct,Tabungan,1065488.176427,411809
SUMATERA SELATAN,Kab. Musi Rawas,2023,Nov,Giro,444745.337666,1973
SUMATERA SELATAN,Kab. Musi Rawas,2023,Nov,Simpanan Berjangka,296690.258281,840
SUMATERA SELATAN,Kab. Musi Rawas,2023,Nov,Tabungan,1088959.872762,419212
SUMATERA SELATAN,Kab. Musi Rawas,2023,Dec,Giro,180180.886859,1572
SUMATERA SELATAN,Kab. Musi Rawas,2023,Dec,Simpanan Berjangka,189837.235553,863
SUMATERA SELATAN,Kab. Musi Rawas,2023,Dec,Tabungan,1192584.978874,430622
SUMATERA SELATAN,Kab. Musi Rawas,2024,Jan,Giro,285200.217127,2233
SUMATERA SELATAN,Kab. Musi Rawas,2024,Jan,Simpanan Berjangka,162989.419404,808
SUMATERA SELATAN,Kab. Musi Rawas,2024,Jan,Tabungan,1121454.291024,436605
SUMATERA SELATAN,Kab. Musi Rawas,2024,Feb,Giro,393656.115399,2226
SUMATERA SELATAN,Kab. Musi Rawas,2024,Feb,Simpanan Berjangka,159467.829025,808
SUMATERA SELATAN,Kab. Musi Rawas,2024,Feb,Tabungan,1090286.650546,439007
SUMATERA SELATAN,Kab. Musi Rawas,2024,Mar,Giro,523370.426842,2174
SUMATERA SELATAN,Kab. Musi Rawas,2024,Mar,Simpanan Berjangka,158355.609757,804
SUMATERA SELATAN,Kab. Musi Rawas,2024,Mar,Tabungan,1087348.198479,443763
SUMATERA SELATAN,Kab. Ogan Komering Ilir,2019,,Giro,693071.062489,4010
SUMATERA SELATAN,Kab. Ogan Komering Ilir,2019,,Simpanan Berjangka,499214.587626,1938
SUMATERA SELATAN,Kab. Ogan Komering Ilir,2019,,Tabungan,1668123.259952,513871
SUMATERA SELATAN,Kab. Ogan Komering Ilir,2020,,Giro,478230.172932,4345
