Propinsi,Dati_II,Tahun,Bulan,Tipe,Nominal,Jumlah
ACEH,Kab. Aceh Barat,2023,Sep,Simpanan Berjangka,388425.864762,712
ACEH,Kab. Aceh Barat,2023,Sep,Tabungan,1564340.690568,378621
ACEH,Kab. Aceh Barat,2023,Oct,Giro,638678.08024,6173
ACEH,Kab. Aceh Barat,2023,Oct,Simpanan Berjangka,399946.562482,698
ACEH,Kab. Aceh Barat,2023,Oct,Tabungan,1554271.894636,395650
ACEH,Kab. Aceh Barat,2023,Nov,Giro,576544.060833,6033
ACEH,Kab. Aceh Barat,2023,Nov,Simpanan Berjangka,397236.387719,704
ACEH,Kab. Aceh Barat,2023,Nov,Tabungan,1590424.318566,385393
ACEH,Kab. Aceh Barat,2023,Dec,Giro,304043.447277,5733
ACEH,Kab. Aceh Barat,2023,Dec,Simpanan Berjangka,348895.517127,715
ACEH,Kab. Aceh Barat,2023,Dec,Tabungan,1741989.009556,383941
ACEH,Kab. Aceh Barat,2024,Jan,Giro,351320.540293,6573
ACEH,Kab. Aceh Barat,2024,Jan,Simpanan Berjangka,330705.096771,695
ACEH,Kab. Aceh Barat,2024,Jan,Tabungan,1618119.258723,398520
ACEH,Kab. Aceh Barat,2024,Feb,Giro,470257.410461,6542
ACEH,Kab. Aceh Barat,2024,Feb,Simpanan Berjangka,312139.680966,663
ACEH,Kab. Aceh Barat,2024,Feb,Tabungan,1562626.376873,387014
ACEH,Kab. Aceh Barat,2024,Mar,Giro,544053.962038,6317
ACEH,Kab. Aceh Barat,2024,Mar,Simpanan Berjangka,311942.770686,662
ACEH,Kab. Aceh Barat,2024,Mar,Tabungan,1588079.711947,390811
ACEH,Kab. Aceh Tengah,2019,,Giro,86947.903834,3979
ACEH,Kab. Aceh Tengah,2019,,Simpanan Berjangka,108482.233011,500
ACEH,Kab. Aceh Tengah,2019,,Tabungan,937605.506499,239945
ACEH,Kab. Aceh Tengah,2020,,Giro,124667.632676,3229
ACEH,Kab. Aceh Tengah,2020,,Simpanan Berjangka,77312.43161,387
ACEH,Kab. Aceh Tengah,2020,,Tabungan,487500.523594,199142
ACEH,Kab. Aceh Tengah,2021,,Giro,162254.772052,3533
ACEH,Kab. Aceh Tengah,2021,,Simpanan Berjangka,203643.482351,671
ACEH,Kab. Aceh Tengah,2021,,Tabungan,1154402.084921,204750
ACEH,Kab. Aceh Tengah,2022,,Giro,106155.232688,3745
ACEH,Kab. Aceh Tengah,2022,,Simpanan Berjangka,294779.869891,660
ACEH,Kab. Aceh Tengah,2022,,Tabungan,1220976.764164,228399
ACEH,Kab. Aceh Tengah,2023,,Giro,151088.916577,3837
ACEH,Kab. Aceh Tengah,2023,,Simpanan Berjangka,190968.66024,697
ACEH,Kab. Aceh Tengah,2023,,Tabungan,1313300.276327,256114
ACEH,Kab. Aceh Tengah,2023,Mar,Giro,226507.661166,4106
ACEH,Kab. Aceh Tengah,2023,Mar,Simpanan Berjangka,172633.457544,640
ACEH,Kab. Aceh Tengah,2023,Mar,Tabungan,1126463.981279,234276
ACEH,Kab. Aceh Tengah,2023,Apr,Giro,229540.684762,4076
ACEH,Kab. Aceh Tengah,2023,Apr,Simpanan Berjangka,174660.243489,656
ACEH,Kab. Aceh Tengah,2023,Apr,Tabungan,1171461.781392,246632
ACEH,Kab. Aceh Tengah,2023,May,Giro,212835.884769,8742
ACEH,Kab. Aceh Tengah,2023,May,Simpanan Berjangka,173574.051422,650
ACEH,Kab. Aceh Tengah,2023,May,Tabungan,1131566.51013,238888
ACEH,Kab. Aceh Tengah,2023,Jun,Giro,196732.238568,3892
ACEH,Kab. Aceh Tengah,2023,Jun,Simpanan Berjangka,172650.172553,648
ACEH,Kab. Aceh Tengah,2023,Jun,Tabungan,1185697.090361,253852
ACEH,Kab. Aceh Tengah,2023,Jul,Giro,281722.885274,4268
ACEH,Kab. Aceh Tengah,2023,Jul,Simpanan Berjangka,169913.829074,651
ACEH,Kab. Aceh Tengah,2023,Jul,Tabungan,1185252.191486,241322
ACEH,Kab. Aceh Tengah,2023,Aug,Giro,218950.564065,4149
