Propinsi,Dati_II,Tahun,Bulan,Tipe,Nominal,Jumlah
MALUKU UTARA,Kab. Halmahera Timur,2023,Sep,Tabungan,258712.297437,67948
MALUKU UTARA,Kab. Halmahera Timur,2023,Oct,Giro,61102.658255,627
MALUKU UTARA,Kab. Halmahera Timur,2023,Oct,Simpanan Berjangka,3600.032609,32
MALUKU UTARA,Kab. Halmahera Timur,2023,Oct,Tabungan,267203.298562,68573
MALUKU UTARA,Kab. Halmahera Timur,2023,Nov,Giro,65299.690659,645
MALUKU UTARA,Kab. Halmahera Timur,2023,Nov,Simpanan Berjangka,3617.869237,34
MALUKU UTARA,Kab. Halmahera Timur,2023,Nov,Tabungan,298801.707367,69940
MALUKU UTARA,Kab. Halmahera Timur,2023,Dec,Giro,85982.322581,639
MALUKU UTARA,Kab. Halmahera Timur,2023,Dec,Simpanan Berjangka,5016.235754,36
MALUKU UTARA,Kab. Halmahera Timur,2023,Dec,Tabungan,335034.160164,71044
MALUKU UTARA,Kab. Halmahera Timur,2024,Jan,Giro,63917.797802,622
MALUKU UTARA,Kab. Halmahera Timur,2024,Jan,Simpanan Berjangka,5619.318145,37
MALUKU UTARA,Kab. Halmahera Timur,2024,Jan,Tabungan,299253.551732,70382
MALUKU UTARA,Kab. Halmahera Timur,2024,Feb,Giro,62152.447557,608
MALUKU UTARA,Kab. Halmahera Timur,2024,Feb,Simpanan Berjangka,3927.445051,34
MALUKU UTARA,Kab. Halmahera Timur,2024,Feb,Tabungan,268935.699881,70490
MALUKU UTARA,Kab. Halmahera Timur,2024,Mar,Giro,69585.93176,625
MALUKU UTARA,Kab. Halmahera Timur,2024,Mar,Simpanan Berjangka,4951.716876,35
MALUKU UTARA,Kab. Halmahera Timur,2024,Mar,Tabungan,270668.980335,70021
MALUKU UTARA,Kab. Halmahera Barat,2019,,Giro,20659.067606,556
MALUKU UTARA,Kab. Halmahera Barat,2019,,Simpanan Berjangka,31088.958676,183
MALUKU UTARA,Kab. Halmahera Barat,2019,,Tabungan,195889.806587,84967
MALUKU UTARA,Kab. Halmahera Barat,2020,,Giro,17338.951831,615
MALUKU UTARA,Kab. Halmahera Barat,2020,,Simpanan Berjangka,24558.457735,164
MALUKU UTARA,Kab. Halmahera Barat,2020,,Tabungan,223754.911069,96920
MALUKU UTARA,Kab. Halmahera Barat,2021,,Giro,11329.909111,590
MALUKU UTARA,Kab. Halmahera Barat,2021,,Simpanan Berjangka,19372.124721,161
MALUKU UTARA,Kab. Halmahera Barat,2021,,Tabungan,263953.512618,108134
MALUKU UTARA,Kab. Halmahera Barat,2022,,Giro,43916.896634,545
MALUKU UTARA,Kab. Halmahera Barat,2022,,Simpanan Berjangka,15824.49524,128
MALUKU UTARA,Kab. Halmahera Barat,2022,,Tabungan,268843.681293,106333
MALUKU UTARA,Kab. Halmahera Barat,2023,,Giro,10172.169268,531
MALUKU UTARA,Kab. Halmahera Barat,2023,,Simpanan Berjangka,27889.289917,135
MALUKU UTARA,Kab. Halmahera Barat,2023,,Tabungan,276876.182305,114063
MALUKU UTARA,Kab. Halmahera Barat,2023,Mar,Giro,78208.03979,562
MALUKU UTARA,Kab. Halmahera Barat,2023,Mar,Simpanan Berjangka,17677.83203,133
MALUKU UTARA,Kab. Halmahera Barat,2023,Mar,Tabungan,244221.23377,106638
MALUKU UTARA,Kab. Halmahera Barat,2023,Apr,Giro,78310.271607,560
MALUKU UTARA,Kab. Halmahera Barat,2023,Apr,Simpanan Berjangka,16487.206242,126
MALUKU UTARA,Kab. Halmahera Barat,2023,Apr,Tabungan,258743.967621,108271
MALUKU UTARA,Kab. Halmahera Barat,2023,May,Giro,57217.115813,688
MALUKU UTARA,Kab. Halmahera Barat,2023,May,Simpanan Berjangka,16941.169959,128
MALUKU UTARA,Kab. Halmahera Barat,2023,May,Tabungan,248608.322954,107903
MALUKU UTARA,Kab. Halmahera Barat,2023,Jun,Giro,95644.837826,556
MALUKU UTARA,Kab. Halmahera Barat,2023,Jun,Simpanan Berjangka,16717.701099,127
MALUKU UTARA,Kab. Halmahera Barat,2023,Jun,Tabungan,247812.721206,108134
MALUKU UTARA,Kab. Halmahera Barat,2023,Jul,Giro,61275.815861,557
MALUKU UTARA,Kab. Halmahera Barat,2023,Jul,Simpanan Berjangka,17587.577783,129
MALUKU UTARA,Kab. Halmahera Barat,2023,Jul,Tabungan,265918.994138,108723
MALUKU UTARA,Kab. Halmahera Barat,2023,Aug,Giro,49294.280442,558
MALUKU UTARA,Kab. Halmahera Barat,2023,Aug,Simpanan Berjangka,18213.585097,131
MALUKU UTARA,Kab. Halmahera Barat,2023,Aug,Tabungan,259038.50402,109352
